district,year,avg_tmax,avg_tmin,avg_tmean,max_tmax,min_tmin,annual_rainfall,rainy_days,heavy_rain_days,very_heavy_rain_days,HDD_10,HDD_15,HDD_18
Bijnor,2024,28.824139,17.22168,23.02291,42.81808,3.729336,876.57916,53,2,0,1.2054005,160.75479,409.26135
Bijnor,2025,28.5061,17.114416,22.810259,39.616318,5.7681103,1301.9706,63,4,2,0.0,53.935143,259.54294
Budaun,1966,30.759972,17.045973,23.902973,44.72,4.69,689.14026,46,2,0,0.0,37.89,243.465
Budaun,1967,29.679808,16.903753,23.29178,42.19,3.05,1079.8958,65,1,0,0.0,69.5,272.41
Budaun,1968,29.634892,16.69093,23.16291,41.55,3.58,807.2904,58,1,0,0.0,111.885,354.975
Budaun,1969,30.484932,17.221369,23.853151,42.83,3.54,1033.2168,52,2,1,0.0,66.985,282.715
Budaun,1970,30.120275,16.955013,23.537645,42.9,4.5,936.75354,57,2,0,0.0,63.455,319.995
Budaun,1971,28.94611,16.564932,22.75552,38.17,3.08,1253.4529,84,0,0,0.0,89.420006,314.885
Budaun,1972,30.228554,16.913033,23.570793,42.67,3.49,590.0524,42,1,0,0.0,92.96999,325.785
Budaun,1973,29.931643,17.479069,23.705357,42.61,2.4,993.2081,87,0,0,1.1700001,101.009995,304.69
Budaun,1974,30.366987,16.959835,23.663412,41.74,1.65,585.0497,47,0,0,1.4400005,118.229996,357.43
Budaun,1975,29.370602,16.924274,23.14744,41.44,4.06,1249.9655,59,4,1,0.0,99.09,359.98
Budaun,1976,29.667322,16.863361,23.265343,42.01,4.93,520.3596,57,0,0,0.0,46.049995,252.6
Budaun,1977,29.777481,17.087452,23.432465,41.36,3.46,596.517,52,0,0,0.64500046,79.395004,258.23
Budaun,1978,29.683561,16.904137,23.29385,42.6,3.2,1345.6428,66,2,1,0.0,94.82001,332.675
Budaun,1979,30.537588,17.16167,23.84963,42.2,5.01,516.9704,42,0,0,0.0,61.435005,287.97498
Budaun,1980,30.133688,17.399261,23.766476,41.97,3.93,965.2944,73,0,0,0.14000034,64.555,260.69
Budaun,1981,29.538164,16.969645,23.253904,41.93,4.48,754.7751,44,2,0,0.0,77.095,302.14502
Budaun,1982,29.083754,16.90811,22.99593,40.83,5.46,1059.6023,63,2,0,0.0,55.319996,325.095
Budaun,1983,28.816355,16.676903,22.74663,40.98,3.83,1295.6697,58,4,1,0.64000034,130.23,361.22498
Budaun,1984,29.680191,16.795546,23.237867,42.09,3.51,767.84,54,1,0,0.34000015,115.509995,362.78
Budaun,1985,29.756931,17.172876,23.464905,41.28,5.04,959.171,59,0,0,0.0,77.645,287.45
Budaun,1986,29.512903,16.800055,23.15648,41.25,4.22,746.83057,45,2,1,0.0,87.485,305.575
Budaun,1987,31.026001,17.245451,24.135727,41.91,4.31,495.55048,32,1,0,0.0,40.899998,224.435
Budaun,1988,30.424946,17.506557,23.965752,43.4,4.17,1363.9647,67,1,1,0.0,20.935001,190.825
Budaun,1989,29.611315,16.55978,23.085546,40.65,3.11,690.971,49,1,0,0.60999966,123.00001,371.065
Budaun,1990,29.376656,17.02611,23.201384,41.13,2.82,961.05634,58,2,0,3.8999996,63.965004,272.61
Budaun,1991,30.098358,16.975233,23.536793,40.44,2.36,786.3877,48,2,0,2.2799997,100.05499,292.825
Budaun,1992,29.794044,16.856775,23.325409,42.33,3.7,703.219,50,0,0,0.0,71.244995,300.15
Budaun,1993,29.953205,17.40504,23.679123,41.5,4.0,758.9476,55,1,0,0.0,64.35999,243.48502
Budaun,1994,30.296303,17.409096,23.8527,42.49,4.29,620.839,39,1,0,0.0,41.39,222.115
Budaun,1995,30.064081,17.437206,23.750645,43.65,3.84,709.84436,55,0,0,0.0,79.575,299.035
Budaun,1996,29.6312,17.204206,23.417706,41.32,3.98,1004.4243,69,0,0,0.0,57.575005,287.96503
Budaun,1997,28.409536,16.956575,22.683056,40.22,3.99,469.32306,27,2,0,1.375,136.75,379.43
Budaun,1998,29.508549,17.905424,23.706985,42.3,4.32,837.8561,54,0,0,0.0,86.65501,296.005
Budaun,1999,30.077261,17.627699,23.85248,41.91,4.85,758.6676,49,1,0,2.2149992,110.92,302.77
Budaun,2000,29.22713,17.280546,23.25384,39.47,4.53,902.2762,62,0,0,0.119999886,73.91,314.21002
Budaun,2001,29.63948,17.521862,23.580671,40.52,4.31,597.5954,51,0,0,0.47999954,105.125,305.155
Budaun,2002,29.919315,18.013178,23.966246,41.12,4.05,600.2453,36,0,0,0.0,80.149994,274.76
Budaun,2003,28.837864,17.676958,23.257412,42.07,3.48,1153.5642,65,1,0,15.4349985,184.63998,407.33002
Budaun,2004,29.517921,18.148306,23.833115,42.12,4.39,599.8178,44,0,0,1.4900007,122.315,305.3
Budaun,2005,29.607561,17.48693,23.547247,43.49,5.25,891.4642,58,2,0,0.0,81.575005,306.065
Budaun,2006,30.356,17.925945,24.140972,39.93,3.25,764.6036,43,2,0,0.0,47.82,192.95999
Budaun,2007,29.79293,17.370274,23.581604,41.46,3.41,732.4254,61,1,0,0.0,74.14,272.585
Budaun,2008,29.382431,17.505684,23.44406,40.75,3.54,1078.5339,66,2,0,0.22500038,99.34499,281.05
Budaun,2009,30.511095,17.822603,24.166851,42.05,4.89,772.05365,44,2,0,0.0,43.71,202.73
Budaun,2010,30.36926,18.273947,24.321602,42.05,5.28,1021.8584,70,0,0,0.0,93.66,293.16
Budaun,2011,29.235863,17.442055,23.338959,40.02,3.32,958.30804,72,0,0,11.52,132.175,335.95
Budaun,2012,29.751778,17.249043,23.50041,42.64,2.69,737.941,51,2,0,0.069999695,135.76,361.645
Budaun,2013,29.161644,17.131947,23.146795,40.88,0.99,763.47687,57,0,0,16.61,130.905,343.3
Budaun,2014,29.402555,17.111855,23.257206,42.911453,3.9523187,419.8641,37,0,0,0.069556236,164.84616,406.8218
Budaun,2015,29.672195,17.857271,23.764734,41.94697,4.2732015,621.5495,43,0,0,0.0,111.67715,302.3277
Budaun,2016,30.562855,17.919199,24.241026,41.457237,3.7562463,665.3094,44,1,0,0.0,44.32869,209.32709
Budaun,2017,30.370403,17.675148,24.022778,41.838978,2.6023436,598.40515,40,0,0,0.47848988,50.03371,243.17511
Budaun,2018,30.157751,17.097054,23.6274,42.431183,3.4552166,729.6425,53,1,0,0.0,95.308464,298.92706
Budaun,2019,29.266949,17.582148,23.424547,42.60834,2.4855237,565.03955,47,0,0,10.820515,145.43579,394.71396
Budaun,2020,29.139668,17.369911,23.25479,42.288376,3.509431,574.07153,41,0,0,0.0,137.54964,354.70035
Budaun,2021,29.67066,17.751438,23.71105,39.978443,4.2780232,630.5502,45,0,0,0.0,96.00468,274.77625
Budaun,2022,29.984468,18.222271,24.10337,41.51883,4.93487,674.1045,49,2,0,0.0,127.187744,334.10757
Budaun,2023,29.440804,17.741686,23.591246,40.335274,3.6327503,916.785,58,2,0,4.681733,90.03059,262.67398
Budaun,2024,30.07272,18.183489,24.128105,43.572426,4.6217756,829.19867,54,1,0,1.2115946,124.091156,340.1823
Budaun,2025,29.674793,17.873478,23.774136,40.35554,5.4478235,735.3182,54,1,0,0.0,54.76496,228.31009
Bulandshahr,1966,32.612354,17.649725,25.13104,47.46,4.1,606.2059,50,0,0,0.0,21.505,210.86499
Bulandshahr,1967,31.471096,17.610466,24.540781,45.18,2.18,1236.9055,55,3,0,0.0,65.48999,243.405
Bulandshahr,1968,31.526339,17.409836,24.468088,43.8,3.6,537.7736,38,1,0,0.0,101.79,325.11
Bulandshahr,1969,32.259068,17.960958,25.110014,44.12,2.91,736.21814,42,2,0,0.0,63.72,271.86
Bulandshahr,1970,31.809452,17.677835,24.743643,45.79,3.38,645.15063,56,0,0,0.0,66.28999,299.105
Bulandshahr,1971,30.93148,17.44189,24.186684,41.3,2.87,954.19574,66,3,0,0.0,87.744995,291.205
Bulandshahr,1972,31.891312,17.782677,24.836994,45.72,2.38,622.50415,43,1,0,0.0,84.15,296.135
Bulandshahr,1973,31.628218,18.217726,24.922972,45.35,0.9,708.81775,75,0,0,11.495001,121.58501,309.305
Bulandshahr,1974,32.13778,17.656849,24.897316,44.66,1.26,521.29156,39,0,0,1.0199995,108.875,334.13
Bulandshahr,1975,30.850136,17.607616,24.228876,44.15,3.25,872.78534,58,0,0,0.0,89.95999,337.95502
Bulandshahr,1976,31.136122,17.829645,24.482883,44.3,4.03,545.7121,44,0,0,0.0,43.339996,228.98499
Bulandshahr,1977,31.431204,17.943754,24.687479,44.55,3.02,728.26654,61,0,0,0.625,76.909996,236.86
Bulandshahr,1978,31.455563,17.666794,24.561178,45.3,2.76,903.1798,65,2,0,0.0,80.895,303.14
Bulandshahr,1979,32.065643,18.107178,25.08641,44.99,4.07,480.77466,34,0,0,0.0,41.15,239.83499
Bulandshahr,1980,31.908772,18.437405,25.173086,44.56,3.83,661.46014,59,0,0,0.0,60.749992,244.68
Bulandshahr,1981,31.606081,18.062054,24.834066,44.71,3.98,537.01447,40,0,0,0.0,52.29,252.86499
Bulandshahr,1982,30.825369,17.742466,24.283918,43.22,5.18,640.1443,53,0,0,0.0,51.200005,299.69
Bulandshahr,1983,30.587645,17.126848,23.857244,43.67,3.16,985.7805,64,1,0,0.0,114.06,324.325
Bulandshahr,1984,31.852568,17.500383,24.676476,45.59,3.13,609.4163,45,0,0,0.0,98.979996,317.635
Bulandshahr,1985,31.914656,18.082903,24.99878,44.6,4.72,755.4224,60,0,0,0.0,46.785,220.755
Bulandshahr,1986,31.411533,17.792274,24.601906,44.86,3.48,708.51447,40,2,0,0.0,89.94,293.05
Bulandshahr,1987,33.009945,18.681097,25.845522,44.94,4.73,407.15677,26,1,0,0.0,29.865002,188.47
Bulandshahr,1988,32.169754,18.453142,25.31145,46.29,3.61,987.27057,54,0,0,0.0,20.415,172.055
Bulandshahr,1989,31.477863,17.635918,24.556889,43.76,2.83,528.6104,32,0,0,0.71000004,108.885,333.70502
Bulandshahr,1990,31.256327,18.230356,24.743343,43.85,3.71,836.91205,58,1,0,1.9849997,51.124996,215.37
Bulandshahr,1991,31.817726,18.295233,25.05648,42.65,2.95,721.7707,38,1,1,1.9400005,92.935005,250.79501
Bulandshahr,1992,31.375,17.89276,24.63388,44.79,3.98,647.49207,45,1,0,0.0,52.260002,257.17
Bulandshahr,1993,31.823534,18.439644,25.13159,44.76,4.04,719.19653,41,1,0,0.0,58.375004,212.175
Bulandshahr,1994,31.961807,18.219204,25.090508,45.92,4.86,748.1603,47,1,0,0.0,37.145008,201.60501
Bulandshahr,1995,31.632355,18.379917,25.006138,47.03,3.23,823.04535,48,3,0,0.0,71.41,269.88998
Bulandshahr,1996,31.353033,17.991693,24.672363,43.72,3.54,718.8768,57,0,0,0.0,51.219997,259.145
Bulandshahr,1997,29.962685,17.823206,23.892944,42.87,3.32,291.34525,24,0,0,1.4300003,129.70001,361.33
Bulandshahr,1998,31.23526,18.927727,25.081493,46.24,3.64,514.51495,36,0,0,0.0,82.515,270.84
Bulandshahr,1999,32.074932,18.74756,25.411247,44.71,5.04,664.0241,38,2,0,0.0,94.035,271.305
Bulandshahr,2000,31.508854,18.42817,24.96851,42.07,3.97,772.39685,53,0,0,0.2300005,68.955,281.345
Bulandshahr,2001,31.621286,18.33759,24.979439,42.98,3.63,835.904,45,1,0,0.0,95.924995,268.3
Bulandshahr,2002,32.269974,19.093014,25.681494,44.61,4.15,416.30612,25,1,0,0.0,63.379997,232.92499
Bulandshahr,2003,30.79956,18.555944,24.677753,45.3,3.08,933.41876,49,2,0,13.825001,178.06,380.81
Bulandshahr,2004,31.533934,18.938688,25.236313,44.89,4.42,544.09906,36,1,0,2.04,109.76501,284.55
Bulandshahr,2005,31.407864,18.236492,24.822178,46.03,4.29,685.2027,40,3,0,0.0,85.98999,304.04
Bulandshahr,2006,32.107506,18.900904,25.504206,43.34,1.3,544.15546,41,0,0,0.0,53.689995,190.915
Bulandshahr,2007,31.49107,18.44159,24.96633,44.85,3.13,427.54092,33,0,0,0.0,79.21001,252.26501
Bulandshahr,2008,31.367022,18.237732,24.802378,43.31,2.69,627.9139,51,0,0,0.23500061,103.22,265.055
Bulandshahr,2009,32.541588,18.662767,25.602179,44.7,4.68,515.2478,39,0,0,0.0,36.61,174.64001
Bulandshahr,2010,32.130054,18.900219,25.515139,45.27,4.41,684.83435,52,0,0,0.32999992,98.16,292.085
Bulandshahr,2011,31.107262,18.475288,24.791275,43.29,3.16,828.354,56,1,0,11.365,119.365005,306.805
Bulandshahr,2012,31.492788,18.344099,24.918444,45.89,2.56,604.283,48,0,0,0.0,111.085,315.38
Bulandshahr,2013,31.124575,18.462055,24.793314,45.37,1.63,451.9129,42,1,0,14.714999,108.494995,292.235
Bulandshahr,2014,31.252405,18.334305,24.793354,46.03935,3.530681,332.27966,31,0,0,0.0,128.33156,343.01572
Bulandshahr,2015,31.28574,18.874725,25.08023,44.951866,4.3692026,581.8343,43,0,0,0.0,92.94944,268.97626
Bulandshahr,2016,32.33857,19.19999,25.769278,44.948975,4.573758,652.7522,53,0,0,0.0,40.393078,176.54077
Bulandshahr,2017,32.140316,18.743587,25.441952,44.92372,2.8999257,557.30707,43,1,0,0.0,42.369175,200.8796
Bulandshahr,2018,32.013775,18.41309,25.21343,45.002556,2.9797382,529.17004,42,1,0,0.0,69.817825,253.50021
Bulandshahr,2019,31.089622,18.513351,24.801487,45.94296,3.204182,380.7563,41,0,0,6.9967794,127.52632,354.64734
Bulandshahr,2020,31.210623,17.951977,24.5813,45.991043,2.746441,386.9212,41,0,0,0.0,123.08801,323.0561
Bulandshahr,2021,31.721104,18.421545,25.071323,43.15382,3.2109876,628.9718,47,1,0,0.119787216,80.59851,251.94579
Bulandshahr,2022,32.034958,19.0592,25.547081,44.912704,4.9764442,581.9683,43,1,0,0.0,100.10741,283.15942
Bulandshahr,2023,31.351675,18.52341,24.937542,44.138542,2.5246248,666.86926,52,1,0,1.335825,75.24782,235.69879
Bulandshahr,2024,31.511383,19.10302,25.307201,46.898605,4.2396326,746.1294,46,1,0,0.40108395,127.52526,335.2723
Bulandshahr,2025,31.177584,18.869757,25.02367,43.414158,5.718255,878.8724,61,1,0,0.0,45.622276,198.10918
Chandauli,1966,32.921974,19.105398,26.013685,45.09,5.42,652.46576,57,0,0,0.0,3.0599995,115.369995
Chandauli,1967,32.181973,18.740658,25.461315,44.08,4.34,799.4714,64,0,0,0.0,4.41,78.99501
Chandauli,1968,31.715002,18.494564,25.10478,44.08,5.11,804.23,79,0,0,0.0,28.539999,159.73
Chandauli,1969,32.193974,19.326738,25.760357,43.48,4.77,1060.2909,71,0,0,0.0,11.765001,121.925
Chandauli,1970,31.783615,19.467178,25.625397,45.14,6.8,979.02185,77,0,0,0.0,2.4699993,102.565
Chandauli,1971,30.546822,18.870028,24.708426,40.09,5.25,1850.3782,95,2,1,0.0,7.3499994,116.765015
Chandauli,1972,32.290382,19.348852,25.819618,44.73,4.78,660.3085,55,0,0,0.0,15.200001,133.785
Chandauli,1973,32.038383,19.927782,25.983082,42.8,5.17,1028.0685,66,1,0,0.0,13.849998,100.715004
Chandauli,1974,32.313725,19.042246,25.677986,43.27,3.96,571.6363,54,0,0,0.0,28.770002,176.425
Chandauli,1975,31.811178,18.829699,25.320438,43.3,4.69,869.52106,81,0,0,0.0,15.389999,168.285
Chandauli,1976,32.066776,18.396038,25.231407,43.09,4.59,1253.3976,73,5,2,0.0,11.07,126.005005
Chandauli,1977,31.811728,19.116768,25.464247,43.38,4.16,1200.1588,83,1,0,0.0,20.795,125.115
Chandauli,1978,31.207315,19.141863,25.174587,44.64,4.64,1528.4747,83,4,0,0.0,26.239998,145.29
Chandauli,1979,32.704056,19.94,26.322027,43.74,7.26,778.8856,51,1,0,0.0,1.6350002,76.03
Chandauli,1980,32.004753,19.383387,25.694073,44.57,5.82,1097.7504,87,0,0,0.0,9.08,104.345
Chandauli,1981,31.520136,18.849863,25.185001,42.75,6.06,1171.4106,71,2,0,0.0,5.909999,122.37001
Chandauli,1982,31.698275,18.701698,25.199987,41.78,6.44,938.2849,70,0,0,0.0,1.7849998,91.01
Chandauli,1983,31.376356,18.613424,24.99489,43.9,5.1,895.5745,74,0,0,0.0,59.635,194.70999
Chandauli,1984,31.498005,18.550766,25.024385,44.09,5.99,958.84796,74,0,0,0.0,15.28,146.94
Chandauli,1985,31.934519,18.978521,25.45652,43.88,6.81,984.34125,69,1,0,0.0,1.1950006,84.295
Chandauli,1986,31.378029,18.75737,25.0677,42.91,4.03,1096.923,67,1,0,0.0,18.555,112.72
Chandauli,1987,32.18474,19.381151,25.782946,43.17,5.49,1322.3629,57,3,1,0.0,12.775001,103.37
Chandauli,1988,31.872486,18.828852,25.350668,43.88,6.34,771.8956,62,1,0,0.0,1.0149984,69.71001
Chandauli,1989,31.713097,17.984932,24.849012,41.91,4.01,938.2403,61,0,0,0.0,37.995003,165.13
Chandauli,1990,31.354631,17.920357,24.637491,42.21,4.2,1027.5818,68,1,0,0.0,19.975,108.58
Chandauli,1991,32.00268,18.525726,25.264204,41.78,4.69,1015.4802,77,1,0,0.0,29.52,130.18001
Chandauli,1992,32.29429,18.777431,25.53586,43.37,4.88,652.00116,46,1,0,0.0,14.670003,139.0
Chandauli,1993,31.66737,18.323507,24.995438,42.71,5.4,995.8543,68,0,0,0.0,10.69,120.515
Chandauli,1994,31.738848,19.31433,25.526588,43.37,6.65,1060.5356,71,1,0,0.0,4.825001,78.91
Chandauli,1995,32.236767,19.127562,25.682165,43.78,4.7,906.7705,71,2,0,0.0,18.93,123.185
Chandauli,1996,31.891968,18.72735,25.309658,43.99,5.61,906.96594,64,0,0,0.0,4.295,114.91501
Chandauli,1997,30.994358,18.942274,24.968313,42.31,5.39,1053.5682,78,0,0,0.0,30.400002,174.73999
Chandauli,1998,31.467041,19.963919,25.71548,43.95,5.58,975.3238,69,0,0,0.0,31.935001,136.565
Chandauli,1999,31.693178,19.289808,25.491491,43.49,5.05,941.0977,71,1,0,0.0,33.684998,136.84999
Chandauli,2000,31.524345,18.684671,25.104507,40.3,5.14,730.9619,62,0,0,0.0,26.625,130.82501
Chandauli,2001,31.623068,18.79811,25.21059,41.96,4.09,911.5697,71,0,0,0.0,27.250002,155.685
Chandauli,2002,32.102657,19.521616,25.812136,42.73,4.63,982.5008,63,1,0,0.0,11.509999,95.744995
Chandauli,2003,31.39655,18.988657,25.192602,43.71,2.28,1164.4346,82,2,0,4.789999,106.284996,222.53
Chandauli,2004,31.706175,18.997623,25.351898,42.84,4.83,725.38,60,0,0,0.6449995,52.975002,180.845
Chandauli,2005,32.34334,19.534164,25.938755,45.53,5.96,874.1087,64,1,0,0.0,4.2799997,111.229996
Chandauli,2006,32.357586,19.402685,25.880136,42.87,4.46,970.48926,62,0,0,0.0,8.274999,79.93
Chandauli,2007,31.572931,18.961508,25.26722,43.46,5.21,1076.9955,75,2,0,0.0,10.735,116.884995
Chandauli,2008,31.8162,19.174261,25.495232,42.6,4.44,948.7288,79,0,0,0.0,15.7,115.310005
Chandauli,2009,32.668518,19.633041,26.150782,44.08,6.9,675.7972,49,1,0,0.0,4.37,61.160004
Chandauli,2010,32.808903,20.168768,26.488834,43.85,5.07,717.6652,60,0,0,0.0,55.614998,171.065
Chandauli,2011,31.786055,19.148685,25.46737,42.31,3.73,1025.1917,71,2,0,0.0,61.180004,177.69
Chandauli,2012,32.296337,19.271748,25.784044,44.38,5.56,1011.8312,65,3,0,0.0,28.114998,133.185
Chandauli,2013,31.806248,19.329836,25.56804,42.37,1.47,999.1693,66,0,0,0.44000053,42.270004,129.725
Chandauli,2014,31.522068,19.27304,25.397554,43.531433,5.2366586,739.12695,63,0,0,0.0,35.17376,181.87738
Chandauli,2015,32.16566,19.830183,25.997921,44.488716,5.4897857,775.0402,50,1,0,0.0,25.359241,134.5936
Chandauli,2016,32.342484,19.76639,26.054438,43.57666,4.574894,1118.9506,76,0,0,0.0,10.066343,107.51821
Chandauli,2017,32.203873,19.852793,26.028332,43.43755,3.9659038,725.65326,52,0,0,0.0,12.453803,93.58402
Chandauli,2018,31.961243,19.268211,25.614725,43.03545,4.7973623,758.9515,45,1,0,0.0,51.034695,180.91422
Chandauli,2019,31.544592,19.625772,25.585182,43.82609,3.7720559,1071.1985,58,2,0,2.1114264,45.643707,170.69275
Chandauli,2020,30.643978,19.129656,24.886818,43.201317,5.373806,796.9196,69,0,0,0.0,30.029593,176.30997
Chandauli,2021,31.116226,19.080023,25.098124,40.990257,4.564666,1052.9496,71,0,0,0.0,37.563095,151.48788
Chandauli,2022,31.839025,19.296288,25.567656,42.382423,5.8888555,666.7216,54,0,0,0.0,31.61347,159.93794
Chandauli,2023,31.950071,19.438585,25.694328,43.668587,4.2453413,750.6162,59,0,0,0.0,42.228073,136.51338
Chandauli,2024,32.094772,19.513315,25.804045,44.200806,4.1922693,793.1048,54,0,0,0.0,45.890705,149.34134
Chandauli,2025,31.46612,18.936628,25.201376,42.159447,6.051839,851.3603,66,1,0,0.0,27.545328,146.6468
Chitrakoot,1966,33.427094,19.248604,26.33785,47.11,4.52,625.4624,50,0,0,0.0,4.414999,106.545006
Chitrakoot,1967,32.322136,18.886055,25.604095,44.6,2.95,1351.4595,77,2,1,0.0,13.839999,110.115
Chitrakoot,1968,32.09653,18.635958,25.366243,44.41,4.1,585.1325,54,0,0,0.0,28.500002,162.89
Chitrakoot,1969,32.950165,19.531754,26.24096,45.36,3.87,743.0789,52,0,0,0.0,12.139999,129.01
Chitrakoot,1970,32.114876,19.034082,25.574478,45.84,4.85,997.36975,62,3,0,0.0,8.889997,142.68001
Chitrakoot,1971,30.875536,18.370218,24.622875,41.78,3.92,876.7833,64,1,0,0.0,18.445,166.905
Chitrakoot,1972,32.56142,18.898005,25.729713,45.77,3.11,527.35516,45,0,0,0.0,27.34,156.055
Chitrakoot,1973,32.539917,19.580439,26.060177,45.31,3.96,694.2757,65,0,0,0.0,25.975,129.82
Chitrakoot,1974,32.807095,18.915453,25.861275,44.69,2.88,691.8474,49,0,0,0.0,38.155003,195.67
Chitrakoot,1975,32.229973,18.806028,25.518002,44.87,3.98,1245.8146,70,1,0,0.0,19.430002,174.87001
Chitrakoot,1976,32.45716,18.818277,25.63772,44.96,4.28,512.096,53,0,0,0.0,10.509999,115.245
Chitrakoot,1977,32.223232,19.180056,25.701643,44.0,3.64,877.56354,64,1,0,0.0,27.329998,125.24501
Chitrakoot,1978,31.569916,18.838081,25.204,45.71,3.94,1231.3636,85,1,0,0.0,34.08,179.15
Chitrakoot,1979,32.90071,19.326328,26.11352,44.9,6.09,717.1353,44,0,0,0.0,5.0300007,99.784996
Chitrakoot,1980,32.234837,19.264809,25.74982,45.22,4.4,1151.1761,56,3,0,0.0,13.565001,116.37001
Chitrakoot,1981,31.724411,18.753864,25.239138,43.95,5.11,799.55304,57,2,0,0.0,18.59,150.095
Chitrakoot,1982,31.688877,18.742,25.215437,43.14,5.74,1145.1774,65,3,0,0.0,5.915,108.575
Chitrakoot,1983,30.922766,18.302822,24.612795,42.66,4.09,1035.171,76,1,0,0.0,64.555,212.79999
Chitrakoot,1984,32.037376,18.661175,25.349276,45.15,4.55,969.9726,68,0,0,0.0,21.75,162.14
Chitrakoot,1985,32.767918,19.112274,25.940096,44.75,5.69,965.01575,72,1,0,0.0,4.220001,86.45999
Chitrakoot,1986,32.053288,18.75055,25.401918,44.9,2.84,982.6641,66,1,0,0.0,22.59,121.425
Chitrakoot,1987,33.06156,19.010714,26.036139,45.11,5.06,770.2525,51,0,0,0.0,9.129998,120.24999
Chitrakoot,1988,32.97295,19.017431,25.995192,45.47,5.3,717.45526,60,0,0,0.0,3.715002,78.335
Chitrakoot,1989,32.406002,18.396301,25.40115,43.8,3.57,465.92368,41,0,0,0.0,42.18,169.13
Chitrakoot,1990,31.852713,18.633425,25.243069,43.03,3.35,953.28925,63,2,0,0.0,12.685,88.345
Chitrakoot,1991,32.51288,18.361315,25.437096,43.46,3.15,822.1929,52,0,0,0.0,41.37,147.45999
Chitrakoot,1992,32.795273,18.337786,25.566528,45.27,3.59,895.13885,51,1,0,0.0,22.160002,152.965
Chitrakoot,1993,32.716,19.279644,25.997822,44.89,4.86,745.1498,56,0,0,0.0,11.8550005,111.51
Chitrakoot,1994,32.25408,19.570248,25.912165,46.01,6.34,962.8843,74,0,0,0.0,5.755001,78.229996
Chitrakoot,1995,32.589424,19.622248,26.105835,46.69,5.14,901.311,66,0,0,0.0,20.400002,119.66501
Chitrakoot,1996,32.36306,18.987131,25.675095,45.33,4.89,828.63837,66,0,0,0.0,4.875,111.924995
Chitrakoot,1997,31.40778,18.879232,25.143507,43.9,4.83,628.1455,66,1,0,0.0,32.205006,181.13
Chitrakoot,1998,32.267536,19.824028,26.04578,45.43,5.21,883.6023,59,1,0,0.0,28.3,128.595
Chitrakoot,1999,32.496357,19.339067,25.917711,44.82,4.52,1064.3767,76,0,0,0.0,33.870003,148.5
Chitrakoot,2000,32.332977,18.286201,25.30959,43.13,4.37,831.6705,53,0,0,0.0,23.280003,129.67499
Chitrakoot,2001,32.314713,19.253506,25.784111,43.55,4.31,999.1305,67,0,0,0.0,23.4,138.51498
Chitrakoot,2002,32.818604,19.632082,26.225342,44.16,4.41,788.2232,58,0,0,0.0,9.090002,92.750015
Chitrakoot,2003,31.751343,19.213589,25.482464,45.41,2.49,1097.4014,79,0,0,1.8900013,104.46,223.32999
Chitrakoot,2004,32.260574,18.707376,25.483974,44.0,4.62,895.76855,62,1,0,0.30999947,46.65,174.365
Chitrakoot,2005,32.68329,18.553095,25.61819,45.86,5.27,843.98285,57,0,0,0.0,7.51,128.225
Chitrakoot,2006,32.783398,19.45556,26.11948,43.57,4.23,623.8834,56,0,0,0.0,12.76,87.92
Chitrakoot,2007,32.332245,19.006794,25.669521,45.27,4.85,624.2562,63,0,0,0.0,10.840001,113.645
Chitrakoot,2008,31.895655,19.3306,25.613129,43.77,4.16,961.75214,73,0,0,0.0,18.27,112.43501
Chitrakoot,2009,32.88263,19.939425,26.411028,45.01,7.09,518.3761,48,0,0,0.0,5.3450003,61.760002
Chitrakoot,2010,32.93504,20.329891,26.632465,45.01,5.4,570.6014,56,0,0,0.0,48.620003,166.32501
Chitrakoot,2011,31.863096,19.28189,25.572493,43.41,3.68,1128.8853,66,1,0,0.8500004,66.83,188.645
Chitrakoot,2012,32.249916,19.074644,25.662281,45.4,4.97,1155.9851,61,4,0,0.0,45.025,175.99
Chitrakoot,2013,31.517317,19.00126,25.259287,43.73,1.7,1511.4095,72,2,1,3.2749996,55.184998,163.08499
